var1,var2,var3,var4,var5,target
11,0.31907297226984366,0.35599696645425927,0.8880879346999987,11,9.945208767616043
16,0.6054046936065878,0.9005389095925571,0.893438185719273,8,12.801683762229372
14,0.6322122002622395,0.141754333585543,0.5790120069004191,13,11.987946874809985
17,0.8836677951330907,0.7728700815540107,0.6154696990449817,11,14.25812649497642
8,0.8882506716784913,0.9563944332653961,0.17470079632281255,7,9.111406967714842
8,0.8865920990899447,0.08322112050634556,0.09944833208521053,11,8.452322965503985
13,0.6155855528543294,0.7697443606382197,0.26842515808559286,6,10.546936726939226
8,0.23121458347344503,0.7171788470677862,0.7577115370215124,12,10.045532328818874
11,0.1828493702447216,0.43680005608422,0.4289437316982705,9,10.050253109105274
9,0.814200759684534,0.20378391567724607,0.7327840934264255,13,10.592716689303913
10,0.8477035173520372,0.3210874451194068,0.03260979000157416,15,10.941965414226368
10,0.9770139253765948,0.7959494743882746,0.2630565589950703,11,12.304461813629942
15,0.5737650568094399,0.21939635744717856,0.19831893949744583,6,11.125003911884244
8,0.3788078752292696,0.20640877719452244,0.8624111498165625,10,7.863691945421115
14,0.8273992547293247,0.39566046211555883,0.3551664699254139,11,12.80977413255206
10,0.3206705880724272,0.06055683980771798,0.5535615147329814,15,10.174892502088163
13,0.991081754116626,0.8388109832107488,0.5290832861129423,11,12.37441544157796
15,0.32813767520262793,0.05613219410635828,0.9441640395456041,10,10.956431740621586
14,0.6584388359651048,0.8983529530930325,0.7488957372826093,10,13.272122915319619
8,0.42881260269568144,0.1404859831518307,0.3191813759835378,9,8.497656530497057
4,0.3092634556304563,0.01917941800199585,0.08461682054048347,8,5.47887138307421
14,0.7186425829861182,0.10914154218808803,0.2579828522936237,5,9.374038203300065
6,0.43994707931898225,0.38552267485506997,0.5895003574211312,10,7.559156373208373
10,0.4410800972590444,0.7610426632844502,0.03695841869455274,12,11.113447995378333
14,0.4479989598903187,0.8003733980547596,0.4456803988458059,11,13.32754730912934
14,0.12545945625745103,0.8723343112604266,0.6438423706532298,9,11.71624944933766
9,0.23624442662293876,0.3488897812554841,0.7050869166527347,12,9.149539570696556
9,0.10253660461839798,0.2060259996749365,0.9686233977428635,8,7.833838514098024
8,0.4239226351016837,0.418229476462583,0.3502927914613211,16,10.168598098502974
10,0.930176126081268,0.4854006587222165,0.7526190364694826,14,11.060318674751388
14,0.6409604007060857,0.5013876903814523,0.3311472272635261,13,13.22675530403198
10,0.8250583211462107,0.16355205907598458,0.8268073615263551,8,9.30373894802142
13,0.31932562833295597,0.200097498012347,0.4655472571715651,6,9.305222049090201
13,0.4743699121665613,0.721806643445452,0.46904153514959424,5,10.099648175007902
12,0.05818593125546123,0.8050830133112713,0.9512475487493453,10,11.153735931440824
9,0.6843902673710075,0.27960107436470394,0.3578772418142997,15,10.251455525879088
8,0.9922729014626201,0.8947219260040744,0.09936725986620609,8,9.59685279001582
13,0.5858006034682525,0.4200196547877185,0.48966098896818777,15,12.531653113052414
7,0.12401490556334827,0.49917472872589674,0.18539853141325935,7,6.93122815321528
3,0.29014876573616544,0.6570961665212083,0.15027045237133585,5,5.622799989597633
10,0.7236921479632846,0.2742666643562125,0.47802438388495194,18,11.862420192982922
16,0.10969217481195959,0.6674533577354177,0.08281359090241314,9,12.37651798394024
12,0.19698425827514532,0.3741741492778091,0.8535214339588337,11,10.282762173427093
8,0.15626139685378249,0.18588649477734775,0.48963091034492157,15,9.654907212572402
11,0.13242518246390045,0.4027895120227982,0.32248469624148246,9,9.767955177579658
11,0.21695501902071113,0.03907146749160895,0.8936794879027048,13,10.07869149913725
16,0.4057709034553161,0.6544487304275898,0.9310704872220964,8,12.132257420166784
9,0.25780931788753514,0.6979145829072577,0.7598353274093335,8,8.675043290970123
10,0.3494844310240184,0.01130766133883565,0.03992147181376782,12,9.671013629639868
8,0.46757105990436154,0.6074023967412261,0.2481141699971502,7,8.810700502363376
8,0.13812370516137995,0.8779377707816187,0.5134366087171817,11,9.307141224389516
10,0.7925906796285463,0.7781531059351648,0.0039149068078283555,11,10.571878638671295
